event_id,event_name,event_type,event_url,locale,start_date,start_time,timezone,status,venue_id,venue_name,venue_city,venue_state,venue_country,venue_address,venue_postal_code,venue_latitude,venue_longitude,segment_name,genre_name,sub_genre_name,attraction_id,attraction_name,min_price,max_price,currency
17FOvOG6Cn9oowS,Ain't Too Proud - The Life and Times of The Temptations (Touring),event,https://www.ticketmaster.com/aint-too-proud-the-life-and-jacksonville-florida-12-05-2024/event/220060EA97451CB3,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZpZAE677A,Jacksonville Center for the Performing Arts - Moran Theater,Jacksonville,Florida,United States Of America,300 West Water Street,32202,30.32500000,-81.66244800,Arts & Theatre,Theatre,Musical,K8vZ917bgM7,Ain't Too Proud - The Life and Times of The Temptations (Touring),31.91,115.91,USD
17GZvOG6C6mIwJw,New York Islanders vs. Seattle Kraken,event,https://www.ticketmaster.com/new-york-islanders-vs-seattle-kraken-belmont-park-new-york-12-05-2024/event/300060E1EEA329B2,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZ917APye,UBS Arena,Belmont Park,New York,United States Of America,2400 Hempstead Turnpike,11003,40.71187893,-73.72613877,Sports,Hockey,NHL,K8vZ9171o_0,New York Islanders,39.0,545.0,USD
1AYZk7aGkeN0xX6,The Office! A Musical Parody,event,https://www.ticketmaster.com/the-office-a-musical-parody-new-york-new-york-12-05-2024/event/30006109A3922F87,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZpaF4Ve,The Theater Center,New York,New York,United States Of America,210 W. 50th Street,10019,40.76161629,-73.98448955,Arts & Theatre,Theatre,Musical,K8vZ91793LV,The Office! A Musical Parody,47.5,47.5,USD
1AYZkA6GkeDESy3,Strategic Love Play,event,https://www.ticketmaster.com/strategic-love-play-new-york-new-york-12-05-2024/event/30006147BB9F3E52,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZpZAF7eIA,Minetta Lane Theatre,New York,New York,United States Of America,18 Minetta Lane,10012,40.73035770,-74.00126760,Arts & Theatre,Theatre,Drama,K8vZ917qGPV,Strategic Love Play,48.0,114.0,USD
1AdZZb8GkUsFwgj,Anthony Green,event,https://www.ticketmaster.com/anthony-green-albany-new-york-12-05-2024/event/3000610DB1232D5C,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZ917AtJx,Empire Underground,Albany,New York,United States Of America,93 N Pearl St,12207,42.65288000,-73.75036000,Music,Rock,Alternative Rock,K8vZ917uTtf,Anthony Green,25.0,25.0,USD
1AdZZbFGkww3sSf,Shakira - Las Mujeres Ya No Lloran - World Tour,event,https://www.ticketmaster.com/shakira-las-mujeres-ya-no-lloran-brooklyn-new-york-12-05-2024/event/3000608CB24B1CD4,en-us,2024-12-05,19:30:00,America/New_York,cancelled,KovZ917AtP3,Barclays Center,Brooklyn,New York,United States Of America,620 Atlantic Ave,11217,40.68285000,-73.97519000,Music,Pop,Pop,K8vZ9171xeV,Shakira,149.5,489.5,USD
1ApZkAaGkd9YNYN,"Tammy Pescatelli & Marc ""Skippy"" Price: Wise Guys & Family Ties",event,https://www.ticketmaster.com/tammy-pescatelli-marc-skippy-price-wise-johnstown-pennsylvania-12-05-2024/event/16006149D7C23C23,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZ917AR00,Frank J. Pasquerilla Conference Center,Johnstown,Pennsylvania,United States Of America,301 Napoleon Street,15901,40.32425836,-78.92317320,Arts & Theatre,Comedy,Comedy,K8vZ917fWP7,Tammy Pescatelli,22.0,22.0,USD
1AvjZbKGkRitIfr,The Sphere Experience with Darren Aronofsky's Postcard From Earth,event,https://www.ticketmaster.com/the-sphere-experience-with-darren-aronofskys-las-vegas-nevada-12-05-2024/event/1700613BECA6851E,en-us,2024-12-05,16:30:00,America/Los_Angeles,onsale,KovZ917Atbr,Sphere,Las Vegas,Nevada,United States Of America,255 Sands Avenue,89169,36.12072670,-115.16428960,Arts & Theatre,Spectacular,Spectacular,K8vZ917hit0,The Sphere Experience,79.0,249.0,USD
1kAOv-a6GAGXveb,Every Christmas Story Ever Told,event,https://www.ticketmaster.com/every-christmas-story-ever-told-huntington-west-virginia-12-05-2024/event/160061247CF81098,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZpZAaIlvA,FRANCIS-BOOTH EXPERIMENTAL THEATRE,Huntington,West Virginia,United States Of America,"JOAN C EDWARDS ARTS CENTER, ONE MARSHALL DRIVE",25755,38.42043170,-82.42932410,Arts & Theatre,Theatre,Comedy,K8vZ9175Ww7,Every Christmas Story Ever Told,22.0,22.0,USD
G5diZbo6CZvCq,New York Knicks vs. Charlotte Hornets,event,https://www.ticketmaster.com/new-york-knicks-vs-charlotte-hornets-new-york-new-york-12-05-2024/event/3B006111CE00139D,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZpZA7AAEA,Madison Square Garden,New York,New York,United States Of America,7th Ave & 32nd Street,10001,40.74970620,-73.99160060,Sports,Basketball,NBA,K8vZ9171o57,New York Knicks,126.0,4522.5,USD
G5eVZb2JQuMtO,The Rink at Red Hat Amphitheater,event,https://www.ticketmaster.com/the-rink-at-red-hat-amphitheater-raleigh-north-carolina-12-05-2024/event/2D0060F99A377A60,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZpZAdEEvA,Red Hat Amphitheater,Raleigh,North Carolina,United States Of America,500 South McDowell Street,27601,35.77348390,-78.64286180,Miscellaneous,Community/Cultural,Public Skating,K8vZ917_sI7,The Rink at Red Hat Amphitheater,15.0,15.0,USD
G5eVZb2NFbtG6,Derek Hough Dance For The Holidays,event,https://www.ticketmaster.com/derek-hough-dance-for-the-holidays-north-charleston-south-carolina-12-05-2024/event/2D0060F8C8629307,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZpZAEkAnA,North Charleston Performing Arts Center,North Charleston,South Carolina,United States Of America,5001 Coliseum Drive,29418,32.86748340,-80.02125330,Arts & Theatre,Dance,Dance,K8vZ9179G5f,Derek Hough,61.5,96.5,USD
G5eVZb5SIp9zi,Twas the night before...,event,https://www.ticketmaster.com/twas-the-night-before-durham-north-carolina-12-05-2024/event/2D0060BCE8597E2C,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZpa2X8e,DPAC - Durham Performing Arts Center,Durham,North Carolina,United States Of America,123 Vivian St,27701,35.99330590,-78.90222500,Arts & Theatre,Circus & Specialty Acts,Circus,K8vZ917boLf,'Twas the Night Before... by Cirque du Soleil,52.5,122.5,USD
G5eVZb61A5vC9,Kansas: Another Fork In The Road - 50th Anniversary Tour,event,https://www.ticketmaster.com/kansas-another-fork-in-the-road-fayetteville-north-carolina-12-05-2024/event/2D006072852C1397,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZ917AIq8,Crown Theatre,Fayetteville,North Carolina,United States Of America,1960 Coliseum Drive,28306,35.01700600,-78.89128300,Music,Rock,Pop,K8vZ9171C-f,Kansas,49.0,124.0,USD
G5eVZb8jglyOU,North Carolina Symphony - Messiah & More,event,https://www.ticketmaster.com/north-carolina-symphony-messiah-more-chapel-hill-north-carolina-12-05-2024/event/2D00610735AF9836,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZpZA7vdIA,Memorial Hall,Chapel Hill,North Carolina,United States Of America,208 E Cameron Avenue,27599,35.99059620,-78.92380830,Arts & Theatre,Classical,Symphonic,K8vZ9171r50,North Carolina Symphony Orchestra,22.0,77.0,USD
G5eVZbA3eN-tC,Kacey Musgraves - Deeper Well World Tour,event,https://www.ticketmaster.com/kacey-musgraves-deeper-well-world-tour-charlotte-north-carolina-12-05-2024/event/2D006054828E1A4E,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZpZA6AEIA,Spectrum Center ,Charlotte,North Carolina,United States Of America,333 East Trade Street,28202,35.22522200,-80.83992100,Music,Country,Country,K8vZ9172Ca0,Kacey Musgraves,39.5,249.5,USD
G5vVZbAnU6wom,A Johnny Mathis Christmas,event,https://www.ticketmaster.com/a-johnny-mathis-christmas-red-bank-new-jersey-12-05-2024/event/1D00605AB61F246E,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZ917A8C7,Hackensack Meridian Health Theatre at the Count Basie Center ,Red Bank,New Jersey,United States Of America,99 Monmouth St,07701,40.34907100,-74.07022000,Music,Pop,Adult Contemporary,K8vZ9171uf0,Johnny Mathis,59.0,199.0,USD
G5vVZbCE2FSRP,'Twas the Night Before... by Cirque du Soleil,event,https://concerts.livenation.com/twas-the-night-before-by-cirque-wallingford-connecticut-12-05-2024/event/1D0060E9CF233BE5,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZpZAEkFtA,Toyota Oakdale Theatre,Wallingford,Connecticut,United States Of America,95 South Turnpike Road,06492,41.44865990,-72.84618800,Arts & Theatre,Circus & Specialty Acts,Circus,K8vZ917boLf,'Twas the Night Before... by Cirque du Soleil,39.5,209.5,USD
G5vVZba6DF07Z,Giggly Squad Live: Club Giggly,event,https://www.ticketmaster.com/giggly-squad-live-club-giggly-ledyard-connecticut-12-05-2024/event/1D006091FB224100,en-us,2024-12-05,19:30:00,America/New_York,cancelled,KovZpZAEkFlA,Great Cedar Showroom at Foxwoods Resort Casino,Ledyard,Connecticut,United States Of America,39 Norwich Westerly Road,06339,41.44892330,-71.97569900,Arts & Theatre,Comedy,Comedy,K8vZ917_NF7,Giggly Squad Podcast Live,52.0,128.0,USD
G5vVZbat75PQL,Giggly Squad Live: Club Giggly,event,https://www.ticketmaster.com/giggly-squad-live-club-giggly-ledyard-connecticut-12-05-2024/event/1D00609A442E569F,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZpZAE6e6A,Premier Theater at Foxwoods Resort Casino,Ledyard,Connecticut,United States Of America,39 Norwich Westerly Road,06339,41.47836080,-71.96308720,Arts & Theatre,Comedy,Comedy,K8vZ917_NF7,Giggly Squad Podcast Live,52.0,92.0,USD
G5viZb2CtlUo4,TINA - The Tina Turner Musical,event,https://www.ticketmaster.com/tina-the-tina-turner-musical-knoxville-tennessee-12-05-2024/event/1B0060F3A9AF6455,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZpZAJF7AA,Tennessee Theatre,Knoxville,Tennessee,United States Of America,604 S. Gay St.,37902,35.96443600,-83.91707100,Arts & Theatre,Theatre,Musical,K8vZ917pAk0,TINA - The Tina Turner Musical,68.0,113.0,USD
G5viZb81V7MVL,Countess Luann: A Very Countess Christmas Show,event,https://www.ticketmaster.com/countess-luann-a-very-countess-christmas-chattanooga-tennessee-12-05-2024/event/1B006102B4137D1F,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZpZAIEntA,The Walker Theatre,Chattanooga,Tennessee,United States Of America, 399 McCallie Avenue,37402,35.04804900,-85.30565900,Arts & Theatre,Variety,Cabaret,K8vZ9179Cyf,Luann de Lesseps,40.0,75.0,USD
G5viZbGM6npEj,A Christmas Carol (CBT),event,https://www.ticketmaster.com/a-christmas-carol-cbt-knoxville-tennessee-12-05-2024/event/1B0060CDC7A969DC,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZpa9w0e,"Clarence Brown Theatre, Univ of Tennessee",Knoxville,Tennessee,United States Of America,1714 Andy Holt Ave,37996,35.95529780,-83.92854960,Arts & Theatre,Theatre,Drama,,,50.0,50.0,USD
LvZ18_LcLtrK9xZZvzx_k,DIMENSIONS PASS,event,https://www.universe.com/events/dimensions-pass-tickets-9KY817?ref=ticketmaster,en-us,2024-12-05,16:30:00,America/Los_Angeles,onsale,KovZ917Atbw,Sensorio,Paso Robles,California,United States Of America,4380 CA-46,93446,35.65220117,-120.62111200,Arts & Theatre,Multimedia,Multimedia,K8vZ917jJFf,HYBYCOZO,,,USD
LvZ18_LcbCC3V0ZZvUw3Z,MUNRO PASS,event,https://www.universe.com/events/munro-pass-tickets-5DGHKL?ref=ticketmaster,en-us,2024-12-05,16:30:00,America/Los_Angeles,onsale,KovZ917Atbw,Sensorio,Paso Robles,California,United States Of America,4380 CA-46,93446,35.65220117,-120.62111200,Arts & Theatre,Fine Art,Fine Art,K8vZ917QV5V,Bruce Munro: Light at Sen­so­rio,,,USD
LvZ18_LcliB_fRYZvk_ul,ALL ACCESS PASS,event,https://www.universe.com/events/all-access-pass-tickets-6NQ1VS?ref=ticketmaster,en-us,2024-12-05,16:30:00,America/Los_Angeles,onsale,KovZ917Atbw,Sensorio,Paso Robles,California,United States Of America,4380 CA-46,93446,35.65220117,-120.62111200,Arts & Theatre,Fine Art,Fine Art,K8vZ917QV5V,Bruce Munro: Light at Sen­so­rio,,,USD
LvZ18_SaMCJg5_8ZvQDC9,Noche Buena Christmas Bar | 21+,event,https://www.universe.com/events/noche-buena-christmas-bar-21-tickets-3X4VRF?ref=ticketmaster,en-us,2024-12-05,18:30:00,America/Chicago,onsale,KovZ917AYFI,Moe's Cantina - Wrigleyville,Chicago,Illinois,United States Of America,3518 N Clark St,60657,41.94634546,-87.65580464,Miscellaneous,Holiday,Holiday,K8vZ917qjb0,Noche Buena - Chicago,,,USD
LvZ18_ia60a907ZZv4FpK,Tianyu Lights Festival Phoenix,event,https://www.universe.com/events/tianyu-lights-festival-phoenix-tickets-3NVYGF?ref=ticketmaster,en-us,2024-12-05,17:30:00,America/Phoenix,onsale,KovZpZAFaeEA,Camelback Ranch,Phoenix,Arizona,United States Of America,10710 W. Camelback Rd.,85037,33.51159400,-112.29598000,Arts & Theatre,Cultural,Cultural,K8vZ917q7Pf,Tianyu Lights Festival: Phoenix,,,USD
LvZ18_lV5zMqLd8ZvkTje,Tianyu Lights Festival NYC,event,https://www.universe.com/events/tianyu-lights-festival-nyc-tickets-KC65Z9?ref=ticketmaster,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZpZAalvtA,Citi Field,Queens,New York,United States Of America,41 Seaver Way,11368,40.75800500,-73.84459900,Arts & Theatre,Cultural,Cultural,K8vZ917q7P7,Tianyu Lights Festival,,,USD
LvZ18_wAGEk-46ZZvUvG5,Frosty's Christmas Bar | NYC Times Square 🗽🎄,event,https://www.universe.com/events/frostys-christmas-bar-nyc-times-square-tickets-7NSXHD?ref=ticketmaster,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZ917AYFO,Bacall's,New York,New York,United States Of America,220 W 44th St,10036,40.75791237,-73.98704654,Miscellaneous,Holiday,Holiday,K8vZ917hXMV,Frosty's Christmas Bar - New York,,,USD
LvZ18_wRLZDIhp8Zv2tn0,Frosty's A Christmas Bar Houston,event,https://www.universe.com/events/frostys-a-christmas-bar-houston-tickets-PJNZ9F?ref=ticketmaster,en-us,2024-12-05,18:30:00,America/Chicago,onsale,KovZ917AYFh,Frosty's Chrismas Bar - Houston,Houston,Texas,United States Of America,2106 Dallas St Suite 100,77003,29.74940600,-95.35655900,Miscellaneous,Holiday,Holiday,K8vZ917qjb7,Frosty's Christmas Bar - Houston,,,USD
LvZ18_wVjKD_FZOZvQQ27,Santa's Secret Tree house 🎅🏻 | Ages : 21+,event,https://www.universe.com/events/santas-secret-tree-house-ages-21-tickets-3HV2Q6?ref=ticketmaster,en-us,2024-12-05,18:30:00,America/Chicago,onsale,KovZ917AYFP,Tree House Chicago,Chicago,Illinois,United States Of America,149 W Kinzie St,60654,41.88888700,-87.63307600,Miscellaneous,Holiday,Holiday,K8vZ917qqHV,Santa's Secret Treehouse,,,USD
LvZ18_wfbeOpw5ZZveSR2,Frosty's A Christmas Bar Chicago,event,https://www.universe.com/events/frostys-a-christmas-bar-chicago-tickets-QDF1SZ?ref=ticketmaster,en-us,2024-12-05,18:30:00,America/Chicago,onsale,KovZ917Axjz,Frosty's Christmas Bar,Chicago,Illinois,United States Of America,809 W Evergreen Ave,60642,41.90779500,-87.67389800,Miscellaneous,Holiday,Holiday,K8vZ917hXTV,Frosty's Christmas Bar - Chicago,,,USD
Z1r9uZruZqGZ170NZt,The Outsiders,event,https://www.ticketmaster.com/the-outsiders-new-york-new-york-12-05-2024/event/Z1r9uZruZqGZ170NZt,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZ917AmnY,Bernard B. Jacobs Theatre,New York,New York,United States Of America,242 W 45th St,10036,40.75866664,-73.98775745,Arts & Theatre,Theatre,Musical,K8vZ917j9B7,The Outsiders (NY),,,
Z1r9uZruZqGZ17Pdv6,Swept Away,event,https://www.ticketmaster.com/swept-away-new-york-new-york-12-05-2024/event/Z1r9uZruZqGZ17Pdv6,en-us,2024-12-05,19:30:00,America/New_York,onsale,KovZ917A2s7,Longacre Theatre,New York,New York,United States Of America,220 W 48th St,10036,40.76036300,-73.98597400,Arts & Theatre,Theatre,Musical,K8vZ917qoe0,Swept Away (NY),,,
Z7r9jZ1A716xk,Black Santa,event,https://www.ticketmaster.com/event/Z7r9jZ1A716xk,en-us,2024-12-05,19:30:00,,onsale,Z7r9jZaeiD,Carnival Studio Theater-Adrienne Arsht PAC,Miami,Florida,United States Of America,1444 Biscayne Blvd,33132,25.784901000,-80.189598000,Undefined,,,Z7r9jZ177Z_p,Black Santa,,,
Z7r9jZ1A718JZ,A Christmas Carol,event,https://www.ticketmaster.com/event/Z7r9jZ1A718JZ,en-us,2024-12-05,19:30:00,,onsale,ZFr9jZkd1F,Palace Theatre-NH,Manchester,New Hampshire,United States Of America,80 Hanover Street,03101,42.987801000,-71.465103000,Miscellaneous,Holiday,Holiday,K8vZ9171fv7,A Christmas Carol,,,
Z7r9jZ1A71bO_,Cherry Poppin Daddies,event,https://www.ticketmaster.com/event/Z7r9jZ1A71bO_,en-us,2024-12-05,19:30:00,,onsale,ZFr9jZavAF,The Palladium at Center for the Performing Arts,Carmel,Indiana,United States Of America,1 Carter Green,46032,39.970100000,-86.160301000,Music,Alternative,Alternative Rock,K8vZ91719sV,Cherry Poppin Daddies,,,
Z7r9jZ1A784f_,Dexter and The Moonrocks,event,https://www.ticketmaster.com/event/Z7r9jZ1A784f_,en-us,2024-12-05,19:30:00,,onsale,ZFr9jZkkav,The National,Richmond,Virginia,United States Of America,708 East Broad,23219,37.541100000,-77.434601000,Music,Alternative,Alternative Rock,K8vZ917hal7,Dexter and The Moonrocks,,,
Z7r9jZ1A78JqK,Holiday Pops,event,https://www.ticketmaster.com/event/Z7r9jZ1A78JqK,en-us,2024-12-05,19:30:00,,onsale,Z6r9jZde7e,Boston Symphony Hall,Boston,Massachusetts,United States Of America,301 Massachusetts Ave,02115,42.341000000,-71.094803000,Music,Classical,Classical/Vocal,K8vZ9171QwV,Boston Symphony Orchestra,,,
Z7r9jZ1A78N-9,Preservation Hall Jazz Band,event,https://www.ticketmaster.com/event/Z7r9jZ1A78N-9,en-us,2024-12-05,19:30:00,,onsale,ZFr9jZeava,Variety Playhouse,Atlanta,Georgia,United States Of America,1099 Euclid Ave Ne,30307,33.770199000,-84.334602000,Music,Blues,Jazz Blues,K8vZ9171fB0,Preservation Hall Jazz Band,,,
Z7r9jZ1A78Uat,Fairytale of New York,event,https://www.ticketmaster.com/event/Z7r9jZ1A78Uat,en-us,2024-12-05,19:30:00,,onsale,ZFr9jZd6k6,Shubert Theatre - CT,New Haven,Connecticut,United States Of America,247 College St,06510,41.306801000,-72.925201000,Arts & Theatre,Cultural,Cultural,K8vZ917jJTf,Fairytale of New York,,,
Z7r9jZ1A78vb6,New Jersey Titans vs. Elmira Aviators,event,https://www.ticketmaster.com/event/Z7r9jZ1A78vb6,en-us,2024-12-05,19:30:00,,onsale,Z7r9jZaAsb,Middletown Sports Complex,Middletown,New Jersey,United States Of America,214 Harmony Road,07748,40.390800000,-74.111603000,Undefined,,,Z7r9jZa3ad,New Jersey Titans,,,
Z7r9jZ1A7A-A0,Twas the Night Before by Cirque du Soleil,event,https://www.ticketmaster.com/event/Z7r9jZ1A7A-A0,en-us,2024-12-05,19:30:00,,onsale,Z6r9jZk7Fe,Fox Theatre - Atlanta,Atlanta,Georgia,United States Of America,660 Peachtree St. NE,30308,33.771400000,-84.377403000,Arts & Theatre,Miscellaneous,Miscellaneous,K8vZ917boLf,'Twas the Night Before... by Cirque du Soleil,,,
Z7r9jZ1A7CFPw,Aaron Lewis,event,https://www.ticketmaster.com/event/Z7r9jZ1A7CFPw,en-us,2024-12-05,19:30:00,,onsale,Z6r9jZd1Fe,Celeste Center,Columbus,Ohio,United States Of America,717 E. 17th Ave.,43211,40.011799000,-82.972801000,Music,Alternative,Alternative Rock,K8vZ9175zWf,Aaron Lewis,,,
Z7r9jZ1A7CZqM,Ashley McBryde,event,https://www.ticketmaster.com/event/Z7r9jZ1A7CZqM,en-us,2024-12-05,19:30:00,,onsale,Z7r9jZa7kz,Blue Gate Performing Arts Center,Shipshewana,Indiana,United States Of America,760 S Van Buren St,46565,41.654099000,-85.599403000,Music,Other,Other,K8vZ91745V0,Ashley McBryde,,,
Z7r9jZ1A7Cafa,Alvin Ailey Dance Theater,event,https://www.ticketmaster.com/event/Z7r9jZ1A7Cafa,en-us,2024-12-05,19:30:00,,onsale,ZFr9jZddve,New York City Center,New York,New York,United States Of America,131 W. 55th St.,10019,40.765202000,-73.985298000,Arts & Theatre,,,K8vZ9171oE0,Alvin Ailey Dance Theater,,,
Z7r9jZ1A7FKpd,Cats,event,https://www.ticketmaster.com/event/Z7r9jZ1A7FKpd,en-us,2024-12-05,19:30:00,,onsale,Z6r9jZ66ae,Grand Rapids Civic Center,Grand Rapids,Michigan,United States Of America,30 Division Ave N,49503,42.964298000,-85.656898000,Arts & Theatre,Theatre,Musical,K8vZ91713h0,Cats (Touring),,,
Z7r9jZ1A7FY8F,Six (Touring),event,https://www.ticketmaster.com/event/Z7r9jZ1A7FY8F,en-us,2024-12-05,19:30:00,,onsale,Z6r9jZ76ae,Emerson Colonial Theatre,Boston,Massachusetts,United States Of America,106 Boylston St.,02116,42.349602000,-71.075302000,Arts & Theatre,Theatre,Musical,K8vZ917bYhV,SIX (Touring),,,
Z7r9jZ1A7GIpp,Cabaret,event,https://www.ticketmaster.com/event/Z7r9jZ1A7GIpp,en-us,2024-12-05,19:30:00,,onsale,ZFr9jZead1,August Wilson Theatre-NY,New York,New York,United States Of America,245 W. 52nd St.,10019,40.765202000,-73.985298000,Arts & Theatre,Theatre,Musical,K8vZ9171h0V,Cabaret,,,
Z7r9jZ1A7GZOY,Nuclear Circus,event,https://www.ticketmaster.com/event/Z7r9jZ1A7GZOY,en-us,2024-12-05,19:30:00,,onsale,ZFr9jZ1e6k,South Florida Fairgrounds,West Palm Beach,Florida,United States Of America,9067 Southern Boulevard,33411,26.723900000,-80.199402000,Arts & Theatre,Miscellaneous,Miscellaneous,Z7r9jZa8J5,Nuclear Circus,,,
Z7r9jZ1A7Ga-7,The Outsiders,event,https://www.ticketmaster.com/event/Z7r9jZ1A7Ga-7,en-us,2024-12-05,19:30:00,,onsale,ZFr9jZdev1,Jacobs Theatre-NY,New York,New York,United States Of America,242 W 45th St,10036,40.759300000,-73.990196000,Arts & Theatre,Miscellaneous,Miscellaneous,K8vZ917j9B7,The Outsiders (NY),,,
Z7r9jZ1A7Gaoo,Tab Benoit,event,https://www.ticketmaster.com/event/Z7r9jZ1A7Gaoo,en-us,2024-12-05,19:30:00,,onsale,Z7r9jZad0G,Music Box Supper Club,Cleveland,Ohio,United States Of America,1148 Main Avenue,44113,41.481201000,-81.698402000,Music,Blues,Jazz Blues,K8vZ91714j7,Tab Benoit,,,
Z7r9jZ1A7Gb8s,Del McCoury Band,event,https://www.ticketmaster.com/event/Z7r9jZ1A7Gb8s,en-us,2024-12-05,19:30:00,,onsale,Z7r9jZadSt,St. Cecilia Music Center,Grand Rapids,Michigan,United States Of America,24 Ransom Ave NE,49503,42.964298000,-85.656898000,Music,Country,Country Folk,K8vZ9171Cv0,Del McCoury Band,,,
Z7r9jZ1A7GfFt,Beatlemania Magic,event,https://www.ticketmaster.com/event/Z7r9jZ1A7GfFt,en-us,2024-12-05,19:30:00,,onsale,ZFr9jZdk1a,Palace Theatre-Greensburg,Greensburg,Pennsylvania,United States Of America,21 W Otterman St,15601,40.340801000,-79.519501000,Undefined,,,Z7r9jZ177eZF,Beatlemania Magic,,,
Z7r9jZ1A7a-f4,White Christmas,event,https://www.ticketmaster.com/event/Z7r9jZ1A7a-f4,en-us,2024-12-05,19:30:00,,onsale,ZFr9jZ7161,Paper Mill Playhouse,Millburn,New Jersey,United States Of America,Brookside Drive,07041,40.722900000,-74.300598000,Miscellaneous,Holiday,Holiday,K8vZ91753j0,White Christmas,,,
Z7r9jZ1A7aIJ7,Annie,event,https://www.ticketmaster.com/event/Z7r9jZ1A7aIJ7,en-us,2024-12-05,19:30:00,,onsale,Z7r9jZadhR,Milton Theatre,Milton,Delaware,United States Of America,110 Union St,19968,38.767300000,-75.285797000,Arts & Theatre,Theatre,Musical,K8vZ9171oYV,Annie,,,
Z7r9jZ1A7aM_k,Mikko Nissinen???s The Nutcracker,event,https://www.ticketmaster.com/event/Z7r9jZ1A7aM_k,en-us,2024-12-05,19:30:00,,onsale,ZFr9jZ7v1F,Citizens Opera House,Boston,Massachusetts,United States Of America,539 Washington Street,02108,42.358101000,-71.064697000,Miscellaneous,Holiday,Holiday,K8vZ917138f,The Nutcracker,,,
Z7r9jZ1A7ak7z,Shostakovich & Oh To Believe in Another World,event,https://www.ticketmaster.com/event/Z7r9jZ1A7ak7z,en-us,2024-12-05,19:30:00,,onsale,Z6r9jZed7e,David Geffen Hall,New York,New York,United States Of America,10 Lincoln Center Plaza,10023,40.776100000,-73.984100000,Music,Classical,Classical/Vocal,K8vZ9175MOV,New York Philharmonic,,,
Z7r9jZ1A7o40a,Los Lobos,event,https://www.ticketmaster.com/event/Z7r9jZ1A7o40a,en-us,2024-12-05,19:30:00,,onsale,ZFr9jZd67A,Rams Head On Stage,Annapolis,Maryland,United States Of America,33 West St,21401,38.991501000,-76.532501000,Music,World,World,K8vZ9171CI0,Los Lobos,,,
Z7r9jZ1A7ovfv,Clutch w/ Many Eyes,event,https://www.ticketmaster.com/event/Z7r9jZ1A7ovfv,en-us,2024-12-05,19:30:00,,onsale,ZFr9jZdAd7,The Norva,Norfolk,Virginia,United States Of America,317 Monticello Ave,23510,36.851700000,-76.287300000,Music,Rock,Hard Rock,K8vZ9171bX7,Clutch,,,
Z7r9jZ1A7u4Z-,Jane Lynch,event,https://www.ticketmaster.com/event/Z7r9jZ1A7u4Z-,en-us,2024-12-05,19:30:00,,onsale,Z7r9jZadfI,Academy Center of the Arts,Lynchburg,Virginia,United States Of America,"600 Main St., Lynchburg, VA 24504",24504,37.339802000,-79.060600000,Arts & Theatre,Miscellaneous,Miscellaneous,K8vZ9173cV7,Jane Lynch,,,
Z7r9jZ1A7u9_0,Vienna Boys' Choir,event,https://www.ticketmaster.com/event/Z7r9jZ1A7u9_0,en-us,2024-12-05,19:30:00,,onsale,Z7r9jZaeUB,Cary Memorial Hall,Lexington,Massachusetts,United States Of America,1605 Massachusetts Avenue,02024,0,0,Music,Classical,Classical/Vocal,K8vZ9171uNf,Vienna Boys' Choir,,,
Z7r9jZ1A7uIoO,Mannheim Steamroller,event,https://www.ticketmaster.com/event/Z7r9jZ1A7uIoO,en-us,2024-12-05,19:30:00,,onsale,ZFr9jZdAkA,State Theatre- PA,Easton,Pennsylvania,United States Of America,453 Northampton St,18042,40.636902000,-75.227203000,Music,Classical,Classical/Vocal,K8vZ9175nZV,Mannheim Steamroller Christmas,,,
Z7r9jZ1A7uZ1a,Les Miserables (Touring),event,https://www.ticketmaster.com/event/Z7r9jZ1A7uZ1a,en-us,2024-12-05,19:30:00,,onsale,Z6r9jZk6Fe,Fisher Theatre - Detroit,Detroit,Michigan,United States Of America,3011 West Grand & Fisher,48202,42.374802000,-83.077599000,Arts & Theatre,Theatre,Musical,K8vZ917Geqf,Les Miserables (Touring),,,
